BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,TotalBsmtSF,YearBuilt,BsmtExposure_No,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Missing,BsmtFinType1_Rec,BsmtFinType1_ALQ,BsmtFinType1_LwQ,BsmtFinType1_BLQ,BsmtFinType1_Missing,BsmtFinType1_GLQ,GarageFinish_RFn,GarageFinish_Missing,GarageFinish_Unf,GarageFinish_Fin,KitchenQual_TA,KitchenQual_Ex,KitchenQual_Fa
3.0,0.2213830038796973,103,440,-0.2730499530512862,-1.6222519161826394,24.0,0.0,0,5,-0.4151742678138777,1974,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2.0,-1.3552551742890226,485,255,0.3730048257970666,-1.054675999443898,59.0,0.0,0,8,-1.3587223283249323,1910,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,1.1921868890330691,208,498,0.066185551010497,1.265161286871426,69.0,30.0,40,5,0.9520785463544382,1960,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5.0,-1.3552551742890226,658,0,-0.6085761045308256,-0.1654000012438354,58.0,0.0,151,3,-0.8996390742123512,1910,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.0,0.7930111703927425,150,548,0.5092532701655528,-0.1562175540159078,65.0,196.0,61,5,-0.4127977515044402,2003,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.0,0.8511606090075726,115,470,-1.4038765825888244,-0.3766882651241748,69.0,0.0,0,6,-0.3371393488813438,1978,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
3.0,0.2055760648458635,0,538,1.1701896955194384,1.731479161364424,69.0,0.0,0,5,-0.0483378082335078,1967,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3.0,-1.3552551742890226,384,400,-0.111736919076897,0.1177874951355301,73.0,0.0,0,5,-1.6471702851129848,2006,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2.0,0.7216726730724883,340,624,-1.2158943196027725,-0.1493591192016782,80.0,0.0,24,6,-0.146536408172641,1963,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3.0,0.626968537816492,473,888,-1.0211661314928688,0.5751103891073003,69.0,335.0,0,5,-0.0506085359125434,1976,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3.0,-1.3552551742890226,860,565,0.5269637878530002,0.4647031839694194,89.0,0.0,70,5,-0.4032991763354744,2004,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,-1.3552551742890226,811,256,-0.1270476927697954,-0.8185265552114763,50.0,0.0,0,4,-0.5205010028319464,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,0.8046157476226468,300,312,-0.1935582361210575,0.4424539851902471,124.0,84.0,0,7,-0.0347261368048794,1959,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3.0,0.7848807128887869,571,461,-0.4095621524265836,0.0292933299308541,73.0,324.0,0,5,0.5127654853033017,1960,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,742,390,0.0785022150077916,0.6156975944926257,149.0,0.0,24,5,-0.688849413782945,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,0.5767014612896093,354,504,0.6088388065546435,-1.0561324078463872,44.0,0.0,35,7,0.0666823661864384,1987,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.0,-1.3552551742890226,813,270,-1.7544157733901362,-0.9231200362069516,70.0,0.0,113,8,-0.5156804697676902,1930,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,0.5707747645347784,30,0,-1.98438097475818,-0.5821979192087673,60.0,0.0,0,8,-1.2626804143402028,1935,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4.0,0.4891493463162943,160,505,1.0877489226064496,1.731479161364424,313.0,0.0,0,7,-1.088805195667646,1960,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,0.8595039488094243,678,600,0.1292878916528969,0.2081262709800636,85.0,219.0,0,5,0.9171738532179284,1988,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,-1.3552551742890226,702,343,0.0723501597249694,-0.2321136859188476,65.0,0.0,36,5,-0.7883736518001254,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3.0,0.8644707316915825,171,576,-1.2474841441946818,0.1450390885962167,60.0,160.0,288,5,-0.169540528524359,1970,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2.0,-1.3552551742890226,0,420,-1.0035363452570456,-0.4659466095793226,60.0,0.0,29,5,-2.260872514569943,1950,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2.0,-1.3552551742890226,0,420,-1.0035363452570456,-0.4659466095793226,60.0,0.0,0,5,-2.260872514569943,1949,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
4.0,0.3851346613268359,441,216,0.6683982703214563,-0.3644115056800788,54.0,0.0,0,6,-0.5640316209647431,1920,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4.0,-0.37334266210262,1120,550,1.7919264504378056,-0.0341760121686459,75.0,0.0,364,5,0.3316261509072705,2007,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3.0,0.0396175375714,1290,528,0.0414005536359158,1.2821645239489552,134.0,132.0,140,4,0.9274512835030752,1959,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4.0,0.7748332337269185,0,416,0.4044311803858977,0.3188069396159295,60.0,0.0,0,6,-0.828609565609884,1915,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3.0,-0.4597811420054047,499,678,1.128527922140723,0.3940736685403834,59.0,0.0,187,5,0.1024576789518949,1993,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.0,1.351675805842714,0,538,0.3543647674611744,-1.2700304749851037,44.0,481.0,0,5,1.1451821485506506,2006,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3.0,0.6947347214281252,701,667,1.3915602576754114,1.0304135800583187,81.0,0.0,21,4,0.589396088419956,1953,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3.0,-1.3552551742890226,1734,1020,2.028443572079322,0.8063945059916655,107.0,424.0,170,5,1.4654155316896182,2008,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.0,0.7830630032547615,297,390,1.0656739841435647,0.5586984516300436,69.0,40.0,48,5,-0.0961514835532373,2000,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.0,0.9063439922889168,324,375,-0.2410020004775224,1.049834361765252,90.0,56.0,0,5,0.2901787231384889,1953,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3.0,0.6412153374329438,342,400,-1.464669351816691,0.060266370628658,68.0,0.0,0,5,-0.3230360530051788,1954,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1.0,1.373770429963599,100,473,0.5251974052185887,0.3270376930053917,32.0,0.0,30,5,1.4359305765351291,1993,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,1.0231178187074723,223,525,1.171616088401074,0.3444573075173127,81.0,448.0,132,5,0.4161443060383186,1994,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,0.6423005332279885,698,461,-0.4410239875585252,-0.077672035882745,80.0,425.0,116,6,0.4763748634972507,1964,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2.0,-0.1609111616023173,522,297,-1.4038765825888244,-0.3779715733192732,70.0,0.0,285,7,-0.2808786414494816,1958,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3.0,-1.3552551742890226,600,0,-1.2221859852973909,-0.8428450993755203,50.0,0.0,0,6,-1.0494379182993825,1910,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.0,0.5623988937632337,458,613,0.7135540773105794,0.0802384198057838,44.0,223.0,39,6,-0.2134277478398448,2003,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,0.7983873483903641,84,566,0.2574682074787455,1.393075665717687,69.0,120.0,111,5,-0.5567581265672719,1976,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2.0,0.5767014612896093,225,0,-2.125277002000943,-0.2916020679284183,60.0,0.0,523,5,-0.7434031569388851,1920,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3.0,1.288501071911036,533,770,0.9543408387778816,1.1676729571073343,129.0,66.0,45,5,1.9396535866159503,2004,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3.0,0.1292105851698764,995,440,0.3468764027407774,0.8415100866360669,91.0,0.0,45,7,0.3837248060759909,1984,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0,1.1783456110631114,356,529,0.311050828582825,1.1558207750848797,69.0,126.0,0,7,1.2034950882919453,1977,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3.0,0.4122177591772416,779,216,0.3374897542216376,-1.022192836165274,40.0,0.0,0,7,0.2551337390552279,1926,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.0,1.196186031686103,207,319,0.3072548702966852,1.118874362586771,47.0,0.0,258,6,0.9643718930120988,1957,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3.0,-1.3552551742890226,689,583,1.1601860005244224,0.2546416021249408,69.0,333.0,104,6,-0.8210461840185259,1972,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.0,-1.3552551742890226,970,380,0.5074764893691065,-1.6222519161826394,24.0,50.0,40,5,-0.146536408172641,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,1.0667596914930637,1045,522,1.147275129642604,0.3823086004828163,93.0,0.0,0,5,2.183769246522852,1968,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3.0,0.632478978868262,0,0,-1.904457826477591,-1.4758196129501515,70.0,0.0,0,6,-1.1978324087275884,1931,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,-1.3552551742890226,796,0,-1.81890816583714,-1.6222519161826394,40.0,0.0,0,4,-0.5567581265672719,1922,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.0,-1.3552551742890226,1686,511,0.5039197869501436,1.1597795358767724,69.0,653.0,64,6,1.3708174098547627,1981,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3.0,1.2024364883687697,294,789,1.219716123933973,0.2756554565886343,86.0,300.0,120,5,1.1633101354179065,2007,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2.0,-1.3552551742890226,880,512,0.5198920463597088,-0.0887000721249691,70.0,0.0,120,5,-0.3559838770237905,1996,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,0.2792859602006679,700,504,-0.1823710139781703,0.2075567079723529,80.0,491.0,20,5,0.7116661972747315,1961,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3.0,0.7930111703927425,88,546,0.6582712066729403,0.0767885778866069,69.0,0.0,36,5,-0.5616062980591537,1998,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2.0,1.305443302935648,120,482,0.4044311803858977,-0.9563920268219516,64.0,186.0,53,5,1.1994827222665123,2008,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.0,0.7157642140693709,26,324,0.0744022371268241,-0.0341760121686459,50.0,0.0,0,9,-0.9200821500259216,1920,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3.0,0.5695838588570318,279,450,-1.0776807474190837,-0.7802403884454024,51.0,0.0,0,7,-0.6249368182831097,1925,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.459349787697547,238,240,0.2651813236195504,0.0684430608232073,79.0,0.0,0,7,-0.5325664157499442,1941,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3.0,0.3342432521109492,404,490,-0.8716807882042309,0.2081262709800636,85.0,104.0,0,7,0.1158364162558678,1954,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,672,0,-0.522390246543138,-1.6222519161826394,21.0,236.0,0,5,-0.8640243744418628,1971,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2.0,0.7618649610586177,168,528,-1.5829372810324869,-0.0909132187864853,74.0,0.0,0,6,-0.4509127907080213,1982,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,576,0,-0.723884322141961,-0.077672035882745,55.0,0.0,160,7,-1.1125563181090297,1910,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.0,-1.3552551742890226,776,270,0.1151537515685621,-0.4659466095793226,60.0,0.0,0,6,-0.605389662423806,1931,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3.0,0.3209136432720731,276,490,-0.6578301748612079,-0.029879542908498,82.0,183.0,129,7,0.2067306021798855,1966,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4.0,0.7167519785104608,235,440,0.9235315518379114,-0.2984901793071084,69.0,0.0,48,5,-0.4032991763354744,2002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,0.2115486535760744,901,541,1.0315086686645445,0.4241975578720229,75.0,202.0,84,5,0.2639072845174526,1998,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3.0,0.4239310551680298,311,299,-0.1161035169066305,0.3366555784426181,69.0,153.0,36,7,-0.8210461840185259,1977,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3.0,1.151831059383022,340,532,0.1930719667176535,0.5520310482898103,95.0,226.0,70,5,1.080498370335055,2005,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3.0,0.4621097125094368,658,624,-0.2615652164031538,-0.4160852649363795,75.0,0.0,0,6,0.0644415999548586,1959,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,0.7618649610586177,0,240,-0.2684508216266414,-0.8185265552114763,50.0,0.0,0,6,-0.8640243744418628,1936,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3.0,0.6390404091543557,163,434,0.2146903030300024,0.4362187737608262,85.0,0.0,208,6,-0.7608551762891098,1975,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4.0,0.5611947469361995,971,750,2.0155407745842,0.0850983715340242,69.0,336.0,0,5,0.9007101591739484,1990,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4.0,-1.3552551742890226,1107,840,2.6915981018201043,1.731479161364424,90.0,0.0,260,9,0.162505687589432,1892,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2.0,1.000121339412275,383,308,-0.2592734952828909,1.1870380565013063,115.0,0.0,104,6,0.6864863113257554,1959,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4.0,0.9987083408290716,245,628,1.6844097824316344,1.731479161364424,42.0,293.0,27,5,0.388053666716868,1989,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,-1.3552551742890226,793,0,0.145360626428494,-0.1448002579491345,85.0,0.0,0,7,-0.5640316209647431,1919,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3.0,0.8151854700265937,326,246,-0.9541356358415936,-0.2810712801904216,68.0,0.0,52,7,0.0509850121934839,1953,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,1.2853888249771228,55,612,1.1787379452216526,0.5749532403903451,79.0,0.0,40,8,0.988918363121053,1983,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,1.2092085455631991,316,808,0.3618346058528612,0.8943554526609689,85.0,236.0,252,5,1.23154385441151,2002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,1.0231178187074723,188,531,-0.5983082196605649,0.548529444572435,69.0,180.0,0,5,0.3403289416037085,1959,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3.0,0.9728810317490392,556,754,0.0372498806327942,0.988059915232544,49.0,84.0,160,5,0.966419476506432,2007,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2.0,0.9492695478594468,319,402,-0.5273925962735715,-1.374481941854805,32.0,116.0,125,5,0.4010286623449952,1998,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3.0,-1.3552551742890226,1626,866,0.3711459900011835,0.428269397462073,98.0,248.0,44,5,1.2515384671161125,2006,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,-1.3552551742890226,672,576,-1.36401520563643,-0.2466956978189226,60.0,0.0,0,7,-0.8640243744418628,1949,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3.0,0.0701350106144837,204,270,-0.945500925816873,-0.2035089927375242,69.0,0.0,90,8,0.0577158795397632,1968,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,0.645547105015869,248,440,0.2068469818664198,-1.6222519161826394,24.0,0.0,0,6,-0.5373982396022567,1976,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.0,0.2828544390468361,0,246,-2.748661105908848,-0.1677024179112573,60.0,0.0,0,5,-1.934778475528935,1920,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2.0,-1.3552551742890226,747,220,-2.0128590284660284,-1.3286664440381537,47.0,0.0,0,6,-0.6765121357111168,1945,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.4983824787109817,460,288,-1.4714999997849711,-0.479426227552605,65.0,60.0,0,5,-0.3277343012937131,1967,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3.0,0.87594803532165,303,540,-0.5931873161700109,-0.3290417189888799,70.0,120.0,18,6,0.1602887997200956,1962,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3.0,0.7007998073704087,785,514,-0.111736919076897,0.0704818633450641,69.0,247.0,76,5,0.7785214855744135,1963,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4.0,-1.3552551742890226,960,400,0.9235315518379114,-0.362372910762137,60.0,360.0,0,5,-0.169540528524359,1952,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.0,0.7496358298606519,189,420,-1.6258055744791238,-1.4025875879016545,36.0,170.0,0,5,-0.4318309791416084,2003,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,1.0588598431439886,256,484,-0.2341785609039481,-0.2502982875923639,50.0,54.0,58,5,0.5999937047151199,1990,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2.0,-1.3552551742890226,784,360,-1.865272256633742,-0.0341760121686459,60.0,0.0,0,3,-0.5858968808319212,1928,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,948,300,-1.285831964711929,-0.0389131388835977,69.0,0.0,0,5,-0.1972311567642078,1968,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,1.0791290123907478,92,439,-0.6240435698339412,0.1697848850007559,80.0,0.0,0,6,0.3141966814809652,1973,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3.0,0.7821526412853459,284,490,0.9589352029500844,0.3119812103102576,69.0,344.0,0,5,-0.128179236909094,1999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.0,1.367575743599009,122,560,0.5410577565065879,0.0286688003168019,63.0,0.0,0,5,1.4536298583390164,1976,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2.0,-1.3552551742890226,680,504,-1.944156213597703,-1.0832752598914026,30.0,0.0,0,5,-0.843763200995245,1925,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.0,0.5366991263339025,0,297,-1.159849783138995,-1.6222519161826394,21.0,0.0,101,5,-1.4228543935216185,1973,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2.0,0.2899351730219616,318,528,-0.5074326433385369,-1.6222519161826394,30.0,76.0,234,5,-1.0181352639401762,2009,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.0,-1.3552551742890226,483,288,-1.1629363120599487,-1.6222519161826394,21.0,297.0,0,5,-1.364265919790165,1972,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4.0,0.7333611225500151,273,493,0.8419225696777342,-0.0887000721249691,70.0,0.0,133,5,-0.2738743624425402,1994,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3.0,0.8221581259136914,405,596,-0.7132182810944806,0.0848961162689603,68.0,0.0,0,6,0.2441551873278362,1956,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3.0,0.6967615459394881,427,564,-1.027065611526169,0.2447940205270821,69.0,233.0,0,6,-0.0053082220039104,1978,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4.0,0.8984490678303816,320,521,1.0745233654333612,0.1753915392676255,97.0,268.0,228,5,0.2595215420059172,1988,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3.0,0.7372199761016841,468,576,-0.7941452758503542,0.7788569402176165,66.0,0.0,102,5,0.1780087826550695,2004,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3.0,0.6147059927723547,1152,480,0.5340189989487396,1.2947929595017005,69.0,359.0,0,5,1.3589417813661018,1967,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3.0,0.3292749181561636,355,264,-0.522390246543138,-1.6222519161826394,21.0,281.0,28,7,-0.8640243744418628,1972,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2.0,-1.3552551742890226,721,294,-1.6510948955169993,-0.1677024179112573,60.0,0.0,0,4,-0.7409137616822891,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.0,-1.3552551742890226,1074,461,-0.8660761857992295,-1.6222519161826394,69.0,0.0,74,5,0.089058836548089,1986,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,0.7372199761016841,218,336,-1.5687815091259727,-0.5204363893953216,69.0,90.0,0,8,-0.3938125322828179,1978,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3.0,1.275467198841092,392,758,0.7085700097229954,0.4067963665818971,69.0,238.0,75,5,1.6215232174334135,2005,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.0,-1.3552551742890226,530,288,-0.8023582823084493,-0.4659466095793226,60.0,0.0,0,7,-1.2355642453331603,1920,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2.0,0.686575424731964,317,576,-1.4038765825888244,-0.0619009441108156,72.0,300.0,240,8,-0.2808786414494816,1965,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4.0,0.6101982422004785,628,671,1.3689389768088032,0.4843966047186349,92.0,348.0,57,7,0.2617146705326607,1999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,0.7486874764113773,218,264,-1.3673170321906034,-0.5340231383152471,37.0,0.0,0,5,-0.3654234899094467,1984,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,105,414,-1.4105714236078826,-0.0575427325131104,74.0,0.0,0,7,-2.260872514569943,1953,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,-1.3552551742890226,0,400,-1.0035363452570456,-0.1348083006964056,60.0,0.0,0,4,-2.260872514569943,1950,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2.0,0.3259426287854683,420,338,-0.1556894152779883,-1.022192836165274,90.0,0.0,0,6,-0.4509127907080213,1920,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3.0,-1.3552551742890226,2121,732,1.1630475884965437,0.8828548190585207,107.0,315.0,98,5,2.2042355595585006,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4.0,-1.3552551742890226,847,434,0.9219827940450248,0.4896584254600929,59.0,0.0,48,5,-0.4342135367172162,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,-1.3552551742890226,927,576,0.1891246811845566,-0.7802403884454024,51.0,0.0,0,6,-0.2459190248701397,1936,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.0,0.6280737566117222,728,244,-0.3999470709333768,-0.311099562566197,78.0,200.0,98,6,0.5127654853033017,1954,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2.0,0.2075730243040786,710,308,-1.2474841441946818,-0.8185265552114763,50.0,0.0,0,4,-0.169540528524359,1920,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3.0,-1.3552551742890226,1097,672,-0.8409831075797529,0.3293574669517181,112.0,0.0,64,5,0.1403123502736716,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.0,0.4411493828281057,490,320,0.6105569208971658,0.3188069396159295,60.0,0.0,341,7,-0.3559838770237905,1914,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3.0,-0.1285129903633227,736,271,0.4337130489660611,0.0907529806894196,80.0,0.0,0,8,-0.4127977515044402,1950,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2.0,-1.3552551742890226,1392,576,-0.1161035169066305,0.7596601971439622,120.0,216.0,0,3,0.7743552742370133,1968,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4.0,-1.3552551742890226,780,280,-0.0727188765580336,-0.8185265552114763,50.0,0.0,0,6,-0.5956365191717323,1939,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,1622,860,0.3636991814092015,0.2130554976371072,61.0,270.0,42,5,1.2435446230262284,2008,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.0,1.0932449329532392,135,569,-0.4654500962478613,-1.4740111518629824,35.0,0.0,116,5,0.4549062008454801,2006,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2.0,0.710807075231375,149,624,-1.928214464927989,-0.4541615361514728,54.0,0.0,0,7,-0.6249368182831097,1970,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3.0,0.8125556083021445,568,924,0.3822818768699949,0.9263572179020207,69.0,72.0,0,7,0.5724170190646053,1954,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.0,0.9844531023066314,474,567,-0.0576802085295148,-0.240706205280036,60.0,0.0,0,6,0.8304637483086463,2007,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3.0,1.151233235417254,0,0,-0.5677120224251269,0.3188069396159295,60.0,0.0,0,5,0.3663899445108929,1987,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4.0,0.7177385298958671,99,484,0.0682418185602128,-0.394214411906447,69.0,138.0,32,9,-0.7309654906590594,1972,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
